[header]
width=55
height=40
tilewidth=16
tileheight=16
orientation=orthogonal
background_color=0,0,0,255

[tilesets]
tileset=Final Project Assets/Landscape Tiles/minecraft_Sprite.png,16,16,0,0
tileset=Webp.net-resizeimage (2).png,16,16,0,0

[layer]
type=Tile Layer 1
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,97,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,113,113,113,113,113,113,113,113,113,113,113,113,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,174,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,333,333,0,0,0,0,0,0,0,0,0,0,0,0,360,360,360,360,360,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,258,333,278,278,333,258,0,0,0,0,0,0,0,0,0,0,360,360,360,360,360,0,0,0,0,0,0,0,113,113,113,113,113,113,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,333,201,278,278,201,333,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,113,145,0,0,0,0,113,0,0,113,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,333,201,201,309,309,201,201,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0,0,0,113,145,145,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,333,201,201,201,309,309,201,201,497,0,0,0,0,0,0,0,0,204,0,0,452,0,0,204,0,0,0,113,145,145,145,251,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,201,201,309,162,162,162,309,309,201,0,0,0,0,0,333,333,333,333,333,333,333,333,333,333,333,145,145,145,145,145,145,145,145,145,145,145,0,0,113,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,201,201,309,162,309,309,0,0,0,0,0,0,0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,309,309,309,162,309,0,0,0,0,0,0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,162,309,309,162,0,0,0,0,0,309,309,309,309,309,309,309,309,309,309,309,309,309,162,162,162,309,201,201,201,201,201,309,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,162,309,309,0,0,0,0,0,332,332,332,332,309,309,309,309,332,332,309,309,309,309,309,309,309,309,309,309,309,309,309,309,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,162,309,0,0,0,0,0,309,309,309,309,309,309,309,309,309,332,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,309,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,309,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,309,309,251,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,47,0,251,309,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,164,164,164,164,164,164,164,164,164,0,0,0,0,0,0,0,0,0,251,251,0,0,0,0,0,0,0,0,0,165,164,164,164,164,165,165,165,165,164,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,164,164,164,164,164,164,164,164,164,164,164,164,164,0,97,0,97,0,97,97,0,97,0,97,0,164,164,164,164,165,165,164,164,164,164,164,164,164,164,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,164,164,164,110,164,164,164,164,164,164,164,164,164,0,0,0,0,0,0,0,0,0,0,0,0,164,164,164,164,164,164,164,164,164,165,165,164,164,164,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,164,164,164,110,110,164,164,164,164,164,110,164,164,2,2,2,2,2,2,2,2,2,2,2,2,164,164,164,164,164,164,164,165,165,165,164,164,165,164,0,0,0,0,0,0,0,0,
